Account,ASM,Growth Category,Link,My Last Call Date,Narc Id,Product Line,RSD,SEG,TM,$ / Fte (Mat),$ / Fte (Ytd),$ MAT Growth,$ YTD Growth,% MAT Growth,% YTD Growth,CYTD GLR Sales,FTE,MAT GLR Sales,Number of Records,PMAT GLR Sales,PYTD GLR Sales
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,RFD,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,RFD,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,RFD,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Rabies Service Items,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Revolution Canine,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Revolution Canine,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Revolution Feline,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Revolution Puppy Kitten,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Revolution Puppy Kitten,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Revolution Puppy Kitten,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Revolution Puppy Kitten,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Revolution Puppy Kitten,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Rimadyl BP,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Rimadyl Caplets,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Rimadyl Caplets,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Rimadyl Caplets,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Rimadyl Caplets,1WO - Ford,C,3227 - Hacker,-27.225,0,-54.45,0,-100,0,0,2,0,1,54.45,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Rimadyl Caplets,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Rimadyl Caplets,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Rimadyl Caplets,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Rimadyl Chewable,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Rimadyl Injectable,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Rimadyl Injectable,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Rimadyl Injectable,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Rimadyl Injectable,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Rimadyl Injectable,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Rimadyl Injectable,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Sevoflurane,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Sevoflurane,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Sevoflurane,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Sevoflurane,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Sevoflurane,1WO - Ford,C,3227 - Hacker,-152.005,0,-304.01,0,-31.214128,0,309.98,2,669.94,1,973.95,309.98
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Sevoflurane,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Sevoflurane,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Sevoflurane,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Simbadol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Simbadol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Simbadol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Simbadol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Simbadol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Simbadol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Simbadol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Simbadol,1WO - Ford,C,3227 - Hacker,93.75,0,187.5,0,0,0,0,2,187.5,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Simbadol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Simplicef,1WO - Ford,C,3227 - Hacker,-51.825,0,-103.65,0,-100,0,0,2,0,1,103.65,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Simplicef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Sleepaway,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Slentrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Steroids/ Neo Predef,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Synotic Otic Solution,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Synotic Otic Solution,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Synotic Otic Solution,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Synotic Otic Solution,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Synotic Otic Solution,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Synotic Otic Solution,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Telazol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Telazol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Telazol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Telazol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Telazol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Telazol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Temaril P,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Temaril P,1WO - Ford,C,3227 - Hacker,23.325,0,46.65,0,0,0,0,2,46.65,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Temaril P,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Three Year Rabies,1WO - Ford,C,3227 - Hacker,43.25,0,86.5,0,0,0,0,2,86.5,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Three Year Rabies,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Three Year Rabies,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Three Year Rabies,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Three Year Rabies,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Three Year Rabies,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Three Year Rabies,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Oak Hills Vet Clinic - 14598,132 - Archuleta,No Change,,7/16/2015,14598,Three Year Rabies,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Torbutrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Torbutrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Torbutrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Torbutrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Torbutrol,1WO - Ford,C,3227 - Hacker,95.825,0,191.65,0,0,0,0,2,191.65,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Torbutrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Torbutrol,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,Tritop,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Newport Veterinary Hospital - 219633,132 - Archuleta,No Change,,3/2/2015,219633,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Chehalem Animal Clinic - 36181,132 - Archuleta,No Change,,4/9/2015,36181,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Birch Street Animal Clinic - 3818,132 - Archuleta,No Change,,6/8/2015,3818,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Full Circle Veterinary Care - 31220,132 - Archuleta,No Change,,6/23/2015,31220,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Ash Creek Animal Clinic - 25265,132 - Archuleta,No Change,,6/24/2015,25265,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Canby Vet Clinic - 12681,132 - Archuleta,No Change,,6/25/2015,12681,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Orchard View Veterinary Center - 401229,132 - Archuleta,No Change,,6/26/2015,401229,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
Cascade Vet Referral - 384021,132 - Archuleta,No Change,,6/29/2015,384021,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
The Pet Clinic - 15832,132 - Archuleta,No Change,,7/10/2015,15832,VerCornell,1WO - Ford,C,3227 - Hacker,0,0,0,0,0,0,0,2,0,1,0,0
